date,adjclose,volume
2018-07-03,46.5804569293623,3706382.807440453
2018-07-04,46.71281028114373,3822779.7104596645
2018-07-05,47.053667459165155,7246005.538008879
2018-07-06,46.58346785217164,2143822.1331677325
2018-07-09,46.50399121501452,5122744.662603366
2018-07-10,46.28723990093366,4782054.288089006
2018-07-11,46.317046366215514,6140760.617470758
2018-07-12,46.17418406141633,2980350.200896727
2018-07-13,46.1326446009289,6009984.444770923
2018-07-16,46.60318832097991,4260404.0472492585
2018-07-17,46.56075837187481,5712288.669017852
2018-07-18,46.66420645117237,2240570.0592366555
2018-07-19,46.60613911869131,4770363.183107056
2018-07-20,46.62506744068052,5133505.363894233
2018-07-23,46.62657161078953,3285958.41712992
2018-07-24,46.738652627282825,2837741.9250747245
2018-07-25,47.02997951116962,3130845.818073808
2018-07-26,47.441828010570454,4064846.468380088
2018-07-27,47.51923303104774,2580860.8958298285
2018-07-30,47.66661975255664,7683918.774377626
2018-07-31,47.37890362526025,4429964.368974904
2018-08-01,47.35693443965635,6853817.615040494
2018-08-02,47.59200680587725,7846502.73865308
2018-08-03,47.80849896548153,2484411.6800164348
2018-08-06,47.86140139868029,5910016.807609964
2018-08-07,48.08299988857228,7228454.520447284
2018-08-08,48.205691565820736,5805406.603800369
2018-08-09,48.50576813038557,4574156.728144476
2018-08-10,48.57810791962485,4586458.14582763
2018-08-13,48.48918334073209,2215393.3160441536
2018-08-14,48.57314365496534,5207604.507735652
2018-08-15,47.84049506100215,7961257.980721084
2018-08-16,47.936216495098414,7752245.155831604
2018-08-17,47.024113288794716,2242395.373052979
2018-08-20,46.59324743694336,6234782.021776929
2018-08-21,46.706189587178606,3810589.200181585
2018-08-22,46.8255719214953,7417934.92043682
2018-08-23,46.53496472646032,2270688.4742556713
2018-08-24,46.356939215990586,7615244.612066483
2018-08-27,46.69957446314412,7024854.462726661
2018-08-28,46.57856693025095,2705026.293515609
2018-08-29,47.1392970083517,2358946.023903795
2018-08-30,47.138817045057614,7008245.985961615
2018-08-31,47.24082608927793,2934546.025847476
2018-09-03,47.64504468890258,5209388.917855224
2018-09-04,47.677801467950935,7494469.147272257
2018-09-05,47.42721547277824,5404688.681295941
2018-09-06,47.39978360985466,4383399.808836944
2018-09-07,47.39088092580714,4670096.329123953
2018-09-10,47.04969551275675,2378703.024223226
2018-09-11,46.985737494921544,7812513.928169593
2018-09-12,46.80018947142218,3863925.1104864967
2018-09-13,47.03127891071904,3136180.9500371227
2018-09-14,47.03993187926535,3716283.8110423717
2018-09-17,46.96923294197846,7786239.169348873
2018-09-18,46.94268745932282,2565716.320928042
2018-09-19,46.99846796392436,7203818.243007088
2018-09-20,47.152671513846805,6247063.366408687
2018-09-21,46.90274345667946,6980115.074954169
2018-09-24,46.64234654852414,7855385.242207378
2018-09-25,46.91851635237477,7052927.933101231
2018-09-26,46.81543213432359,7660294.107667117
2018-09-27,46.46122161117437,2761611.5407455186
2018-09-28,46.57217478852015,6774731.391001821
2018-10-01,46.688017240028316,5274054.164486287
2018-10-02,46.30533842571414,5260973.570479164
2018-10-03,46.36270885458004,7393529.457923082
2018-10-04,46.54660462768714,7830822.911880268
2018-10-05,46.640201240613706,6229029.938259086
2018-10-08,46.798196611554054,4897630.336830704
2018-10-09,46.44712933703136,4738423.147411073
2018-10-10,46.529889375780414,4318048.743339091
2018-10-11,46.4542344359128,4169594.177435976
2018-10-12,46.33353689623164,4349041.050106589
2018-10-15,46.55117579858657,2538519.4115071716
2018-10-16,46.92099442625513,2464616.511562629
2018-10-17,47.36958693990522,6679219.06323387
2018-10-18,47.698288907781695,4676437.357521357
2018-10-19,47.67085536237415,7584106.9312677225
2018-10-22,47.75903540313074,5673326.051563715
2018-10-23,47.950741121076796,2211055.8931065183
2018-10-24,47.98103560840166,2945140.047904877
2018-10-25,48.01372665537955,3234918.758078045
2018-10-26,48.21966493834859,7854416.146337964
2018-10-29,48.20484427684211,3312225.356909809
2018-10-30,48.022522542748696,5094534.057728307
2018-10-31,47.91890427628973,7617061.589841177
2018-11-01,48.077381870723165,7863156.3794861445
2018-11-02,48.07813019352316,3418162.6123012677
2018-11-05,48.16318268774024,2294705.862500241
2018-11-06,48.33070249829079,2921610.995226551
2018-11-07,48.236992132566385,2379970.8722153483
2018-11-08,48.42605417347384,3170745.446554018
2018-11-09,48.520764824338436,5411418.288222413
2018-11-12,48.212061552610564,7474692.777773851
2018-11-13,48.572637750407125,5223313.30216604
2018-11-14,48.4474515644679,5755937.340194484
2018-11-15,48.0336777286716,3211203.509657247
2018-11-16,47.77241680127503,6803501.724043101
2018-11-19,47.51715551110544,5706733.451033499
2018-11-20,47.53019884076983,7184820.975156349
2018-11-21,47.46173621438327,7693058.642034705
2018-11-22,47.377528222473124,4087404.6545395534
2018-11-23,47.53245371384374,2543474.351212636
2018-11-26,47.61742255414192,3355573.747500695
2018-11-27,47.696434521802985,4627049.394055024
2018-11-28,47.79889163613516,7674161.9109468395
2018-11-29,47.95292530313572,4269858.934240492
2018-11-30,47.425936967691364,6624639.28199222
2018-12-03,47.334827404625244,5242860.15302453
2018-12-04,46.789774888502876,3096852.622585859
2018-12-05,46.79878987020233,3924404.7137207096
2018-12-06,46.79763162714624,5919151.310136912
2018-12-07,47.05901469584366,6037120.36810936
2018-12-10,47.35592329402394,4608558.480854277
2018-12-11,47.40661705608703,3371873.615972688
2018-12-12,47.28152678673781,6331440.677076058
2018-12-13,47.40281706487424,3013238.2496762886
2018-12-14,47.27083765554316,7620018.15119076
2018-12-17,47.27048949268232,3127421.4742188603
2018-12-18,47.517023571922515,2643874.176995123
2018-12-19,47.37758073542516,4985886.214192273
2018-12-20,47.57900039523579,5117297.588658164
2018-12-21,47.74835073740886,5049157.488669468
2018-12-24,47.50965278312616,4620004.936033037
2018-12-25,47.75312631518051,7968889.35697765
2018-12-26,47.92776790152338,4917683.676023491
2018-12-27,47.953249373366546,4867679.484438986
2018-12-28,47.76266850885963,4530596.376287367
2018-12-31,47.547867004215746,2400954.5282087773
2019-01-01,47.413451359989985,5557739.786897697
2019-01-02,47.54909997581298,3367806.6333390945
2019-01-03,47.31019368396263,5825653.8813742995
2019-01-04,47.4195717461176,2305000.771690863
2019-01-07,47.109132863898,7888322.60751801
2019-01-08,47.05811571778828,4814030.474076033
2019-01-09,47.085527656431786,7380532.229544191
2019-01-10,47.69681019269652,4853367.0393976085
2019-01-11,47.35248127881643,2361984.9114453304
2019-01-14,47.720484920438956,6933281.276562842
2019-01-15,47.757945523935774,5889102.378002806
2019-01-16,47.86073850343977,6690542.285443671
2019-01-17,47.89032548178682,4569019.18105324
2019-01-18,48.00150718633563,5827620.465479869
2019-01-21,47.96308591024512,7137374.022779645
2019-01-22,48.326598455609485,5786392.657231325
2019-01-23,48.21248066955331,4086041.80901542
2019-01-24,48.49553931259812,5975177.5661972
2019-01-25,48.334447532544864,6031125.131684404
2019-01-28,48.31938457094454,7763521.77503975
2019-01-29,48.05139393287199,4225473.929250015
2019-01-30,48.16514986295887,4550490.605084787
2019-01-31,48.5264313521905,6872737.767122355
2019-02-01,48.50709230723529,5034573.888456447
2019-02-04,48.457870882559305,6419438.558694398
2019-02-05,48.17921664179233,4758256.786721552
2019-02-06,48.12189347840425,3292970.850876203
2019-02-07,47.72369491347387,6471223.056686065
2019-02-08,47.495475416794164,2786931.0151082594
2019-02-11,47.55217192832144,3191501.9811878484
2019-02-12,47.881925227756795,5760949.896705251
2019-02-13,48.58422794306417,6483618.801152418
2019-02-14,48.437581671796444,7368127.32120689
2019-02-15,48.796406710957804,3635518.98449535
2019-02-18,48.857344831058214,2664345.551603326
2019-02-19,48.819532919371625,7736279.957135775
2019-02-20,48.92768153230316,2926538.5281328545
2019-02-21,48.94316065322315,3186001.8935278375
2019-02-22,48.97075958462621,3747976.7213507947
2019-02-25,48.868676293919535,5176348.124157725
2019-02-26,48.51914887896982,7296953.396204468
2019-02-27,48.133242578339306,6563276.136379202
2019-02-28,48.29655379915961,6248945.32305581
2019-03-01,48.22737877663818,3051083.407136022
2019-03-04,48.07835655172414,4146095.7891558455
2019-03-05,48.08048295840493,4870429.556520067
2019-03-06,48.279216021633836,2884555.720913515
2019-03-07,48.32430700739044,3640578.212760035
2019-03-08,48.160293273230195,3849999.2237170655
2019-03-11,48.46686651214243,2763657.1899742354
2019-03-12,48.86166288788784,5301438.151449546
2019-03-13,48.985302051718556,6230169.179145157
2019-03-14,49.22871792955458,2419589.788861167
2019-03-15,49.53920792875803,4886738.610578898
2019-03-18,49.82173275785916,6693267.17160677
2019-03-19,49.975257552137315,6487940.773714681
2019-03-20,50.12484431390603,6890438.577312524
2019-03-21,50.254759457242656,4689443.799023642
2019-03-22,49.9804250386059,6923342.495839165
2019-03-25,50.15560582782079,3444518.4272856168
2019-03-26,49.81665233503916,4164863.368505092
2019-03-27,49.618002471257896,3058133.4585068077
2019-03-28,49.943893738209916,4804907.236571431
2019-03-29,50.15394877888346,4352360.13449266
2019-04-01,50.52579835130493,3445562.698485873
2019-04-02,50.457879755383104,6510684.255384689
2019-04-03,50.169817545063914,3883080.632669879
2019-04-04,50.10970824579633,3636825.9808750143
2019-04-05,50.13521607010647,2785341.98510297
2019-04-08,50.154963249191475,4632930.210811692
2019-04-09,50.43838336888065,3817787.773023812
2019-04-10,50.34806576262979,4215637.048045812
2019-04-11,50.43607438058052,3415983.5757233156
2019-04-12,50.188917593221866,6578932.938919403
2019-04-15,50.30149691273282,7580020.084128304
2019-04-16,50.30227405027923,4987591.116733326
2019-04-17,50.1148207157081,5857990.540044995
2019-04-18,50.055863375164385,7203033.659640236
2019-04-19,50.00981943853558,7992977.824001951
2019-04-22,49.94228065620131,5681098.908378992
2019-04-23,50.38511596676823,7338676.799239213
2019-04-24,50.36050446619126,7451649.4793338515
2019-04-25,50.299530438646926,6748708.926845734
2019-04-26,49.77516769924439,4765588.346438661
2019-04-29,49.55161586124952,2486924.002543396
2019-04-30,49.48584750513543,2094833.332640803
2019-05-01,49.31438433609127,4863203.799697548
2019-05-02,49.65981123443572,4965887.201207707
2019-05-03,49.618576790586665,4444174.327177834
2019-05-06,49.94068785291623,5409004.107748187
2019-05-07,49.956114011428824,5312976.219826562
2019-05-08,49.96542097053422,7019678.246196158
2019-05-09,49.94322185860609,2651942.6195735745
2019-05-10,49.94417092151146,3351065.9966332726
2019-05-13,50.37386967227392,6758029.873757782
2019-05-14,49.793966990586114,7087021.203341927
2019-05-15,49.29358055447644,7968945.281725207
2019-05-16,49.15778784671242,7237472.098322505
2019-05-17,49.16141981719681,7339394.042433986
2019-05-20,49.33394592338781,3886087.655779429
2019-05-21,49.45221772289468,4409969.804056259
2019-05-22,49.35615624467454,3608510.6289233062
2019-05-23,49.61091716798498,5637796.389156293
2019-05-24,49.86846601877316,7632832.1252422305
2019-05-27,49.91448047659105,4067845.3190697064
2019-05-28,50.155144869712764,5342010.691288701
2019-05-29,50.2233061855708,3777797.7827209104
2019-05-30,50.082935428875075,3018799.8426362453
2019-05-31,50.25738963862508,3171113.1789119337
2019-06-03,50.28504291926974,2347672.0672287797
2019-06-04,50.285377880958364,7695761.138055544
2019-06-05,50.65361627400576,4417277.651045778
2019-06-06,50.04089824187074,7004725.352012649
2019-06-07,49.686477199330845,6087976.836138147
2019-06-10,49.389709592737255,3151526.9684665124
2019-06-11,49.29889443084505,3052773.479474527
2019-06-12,49.23524238840354,6871929.209063269
2019-06-13,48.858410976460284,3588270.263717224
2019-06-14,48.612121468382576,7479711.102211854
2019-06-17,48.39691104875168,2840332.428136944
2019-06-18,49.01126707177066,6066251.686726817
2019-06-19,49.461702558707444,6886843.256185603
2019-06-20,49.35876520428628,3411538.33049387
2019-06-21,49.26786938170958,3657244.1807393963
2019-06-24,48.98056838241251,7787113.31683521
2019-06-25,48.503535779106194,3587585.63207695
2019-06-26,48.47431573250406,4579742.299400287
2019-06-27,48.22485273669305,4595093.559454197
2019-06-28,48.20364010377755,3518208.4995781016
2019-07-01,47.80358864151668,6654746.518622543
2019-07-02,47.61309502693912,6631096.059374931
2019-07-03,47.65025180076483,4269908.085342714
2019-07-04,47.74180420021081,7010754.746484403
2019-07-05,47.846172189896315,3278449.6063940143
2019-07-08,47.516049943857055,2025834.6540060719
2019-07-09,47.72972137639094,5427004.172334446
2019-07-10,47.52966845224048,7964466.634714271
2019-07-11,47.68788293089231,2231865.8589613074
2019-07-12,47.68522326173776,3247988.4422507635
2019-07-15,47.34112638696827,5113487.854922505
