date,adjclose,volume
2018-07-26,47.797140403272905,5825532.2028707545
2018-07-27,48.06363546096981,5894894.300805647
2018-07-30,48.10289760283115,6021219.53210813
2018-07-31,48.06323889357148,6577418.114237174
2018-08-01,47.804325455365024,2348650.890328684
2018-08-02,47.385654719188935,4199650.309595674
2018-08-03,47.2640777419206,5237164.611570071
2018-08-06,47.250632104216024,4030738.899783956
2018-08-07,47.69261458261099,7066873.239723119
2018-08-08,47.72518321297922,4895435.051523764
2018-08-09,47.97086809073498,6611765.536756275
2018-08-10,47.84604419110019,7112093.101287015
2018-08-13,47.54980824949594,5028748.897420988
2018-08-14,47.30852905893784,7457313.4632281
2018-08-15,47.127222542803906,5522743.643221883
2018-08-16,47.659339975912694,7101645.793002331
2018-08-17,47.453993306106604,4043544.7735491456
2018-08-20,47.66361560704069,4992901.7511889115
2018-08-21,47.43788381251893,5188466.246027466
2018-08-22,47.67077706573749,2629878.2953764237
2018-08-23,47.767014807263955,4391315.040209244
2018-08-24,47.72785533284944,7504026.035310056
2018-08-27,47.71766470131558,5784993.442188455
2018-08-28,47.553967777458226,3065039.494621805
2018-08-29,47.665485827828746,4033133.81365763
2018-08-30,47.55173995774355,3149618.0579761993
2018-08-31,47.24533851680174,2148938.790791435
2018-09-03,46.92585412322184,7564762.7510241605
2018-09-04,46.96900110265236,4689243.969541229
2018-09-05,47.36377391675497,3845210.434524717
2018-09-06,47.403771820148336,5590863.14934642
2018-09-07,47.37411223862086,2043886.7377580937
2018-09-10,47.4455687735215,3668132.6396048833
2018-09-11,47.7720692089482,6218200.794193355
2018-09-12,47.82691483428917,5802618.638415578
2018-09-13,47.72418302658073,7890835.685255213
2018-09-14,48.00075520409571,5722146.2579482645
2018-09-17,48.10794431371111,4865035.241766397
2018-09-18,48.49188331171011,6568595.379104046
2018-09-19,48.537691921015586,7419967.231784319
2018-09-20,48.23157466308546,6324175.68031011
2018-09-21,47.889534863274044,7779267.341296278
2018-09-24,48.302266846331854,6692031.024429063
2018-09-25,48.73318327652768,7200808.629571559
2018-09-26,48.68830347320703,2684624.427101823
2018-09-27,48.592506642923034,6394481.017962726
2018-09-28,48.95786771598358,4640532.197164211
2018-10-01,48.68110629547271,5318622.814467652
2018-10-02,48.457424540733754,5924614.456894141
2018-10-03,48.618256239406016,7818890.700233417
2018-10-04,48.51960495869112,7907468.488589748
2018-10-05,48.518324492011104,3729369.4729274316
2018-10-08,48.47746376737997,6402520.984627497
2018-10-09,48.561857404579705,6499901.227611612
2018-10-10,48.913727869908136,4078957.1678782925
2018-10-11,48.93637409663357,2743218.649185326
2018-10-12,49.09735879495279,2245681.761714319
2018-10-15,48.584815769695034,6664058.765175072
2018-10-16,48.5726361692125,4938198.450901436
2018-10-17,48.36182860163928,7913241.016969557
2018-10-18,48.057125336533375,4789840.737161918
2018-10-19,47.83758724480119,7867501.874443041
2018-10-22,47.75405638462598,4469456.013164359
2018-10-23,47.98303202021499,6762092.903359836
2018-10-24,47.6514338407801,2508915.6338709923
2018-10-25,47.6590917139287,5332770.260826584
2018-10-26,47.538049355595305,6812358.721914345
2018-10-29,47.456131082004816,7548210.003319332
2018-10-30,47.706820538330966,6935498.54370459
2018-10-31,47.84134939758195,2221824.3632070455
2018-11-01,48.175698924442635,4236214.047840405
2018-11-02,48.13707250463016,2292190.8338831076
2018-11-05,47.96308685171249,2655693.746687348
2018-11-06,47.90712214749236,6051833.772004904
2018-11-07,47.96774634531017,6279549.177870189
2018-11-08,48.011889684923595,6642324.096509757
2018-11-09,47.740792666865254,7192739.288333978
2018-11-12,47.76341511227222,6436588.810859059
2018-11-13,47.820472194806946,6805229.552639793
2018-11-14,48.44984070419043,2293782.2589396755
2018-11-15,48.91905185701084,3407210.9026477914
2018-11-16,48.70574101937114,5731386.640251474
2018-11-19,48.63389517898385,7148751.827748939
2018-11-20,48.26803467852459,2027000.7496379546
2018-11-21,48.12035792503372,5087776.052698099
2018-11-22,48.19925917593131,6063724.396186383
2018-11-23,48.50072258115337,2177643.734771679
2018-11-26,48.318451621717465,4408133.345320327
2018-11-27,48.15491501170052,7373809.288302181
2018-11-28,47.61809275426585,6029676.853135152
2018-11-29,47.57742627412962,3425950.1801635837
2018-11-30,47.311822671164734,7116686.777791476
2018-12-03,47.179462814323216,4088188.5404570857
2018-12-04,46.96024761978132,7120068.026864356
2018-12-05,46.93668198121818,3793661.906713433
2018-12-06,46.49724988337902,5541921.505298894
2018-12-07,46.130488572031275,4381640.406487005
2018-12-10,46.662800350038346,3648950.304530402
2018-12-11,46.34094470471984,7319345.373031215
2018-12-12,46.06674831010618,3125562.0916369483
2018-12-13,46.52597669218651,2508869.5474145785
2018-12-14,47.25224348449661,4051561.631273962
2018-12-17,46.95935182729028,6305834.885849405
2018-12-18,46.86728958809327,6844589.63585769
2018-12-19,46.95267847582839,7992460.220400589
2018-12-20,47.38485288692979,3778172.3420669893
2018-12-21,47.13813861732273,4447651.706787692
2018-12-24,47.07681915583721,2820927.668177758
2018-12-25,47.27115354985264,5449231.577738201
2018-12-26,47.379845068469294,7985480.223577503
2018-12-27,47.285806050661776,6205286.060723951
2018-12-28,47.252350309532765,5571277.04248023
2018-12-31,46.90862635744027,4354214.5575307645
2019-01-01,46.8490829214466,7491792.561713329
2019-01-02,46.782486048944364,4981499.576782096
2019-01-03,46.840528521350926,2806201.479878369
2019-01-04,46.70169671664617,4192270.7791948006
2019-01-07,46.81958134728246,2403000.013086601
2019-01-08,47.07276030173741,3211874.226132689
2019-01-09,47.11161763365453,2106012.685999473
2019-01-10,47.19955673575433,4719679.4990009805
2019-01-11,47.212845572648796,5807241.589710783
2019-01-14,47.21286667092165,4059754.7742734468
2019-01-15,47.03247716253594,4522290.629031663
2019-01-16,47.11160072795427,7755255.637067456
2019-01-17,47.087279078350896,6511778.729449493
2019-01-18,47.61057115558354,5245139.821669707
2019-01-21,48.003909881202354,3707245.250670952
2019-01-22,48.10037151934148,7381980.792637971
2019-01-23,47.909607216917784,3410582.701283957
2019-01-24,47.631504348921936,3952056.3831000626
2019-01-25,47.92929008719415,7454388.886537691
2019-01-28,47.99497739348094,5177252.331710434
2019-01-29,48.115013244328836,6453907.69650786
2019-01-30,47.67886674758529,5544468.764982597
2019-01-31,47.91072636797483,5920635.2540569715
2019-02-01,48.02433145252842,3796299.7490889532
2019-02-04,47.746723781424805,3448232.369759978
2019-02-05,47.62884257956232,3934954.0830119913
2019-02-06,47.694771880651444,2932649.3845005347
2019-02-07,47.70788858024051,7245886.191744844
2019-02-08,47.63484578378962,3699481.5995006845
2019-02-11,47.60897371677313,5368936.366486307
2019-02-12,47.54597937222141,6751846.550848245
2019-02-13,47.584120000247026,6702944.656254281
2019-02-14,47.95199299349532,4630317.551505158
2019-02-15,47.31032838326249,4857543.851520354
2019-02-18,47.251115817135066,7968210.493610149
2019-02-19,47.29524392247818,6047584.8618741445
2019-02-20,47.369242419899955,6887830.6587072965
2019-02-21,47.276263774569635,7415323.815315392
2019-02-22,46.83708332894999,6725539.017376035
2019-02-25,46.91908219987852,3111076.0697214054
2019-02-26,47.35091975341956,5373024.402425433
2019-02-27,46.967454402190526,2611364.943887269
2019-02-28,47.183411405615075,5917532.75938399
2019-03-01,47.10128009983435,7732096.569126866
2019-03-04,47.08594901337714,5076392.385800668
2019-03-05,46.82272438570115,4597834.957206603
2019-03-06,46.73911034261218,2215056.508508979
2019-03-07,47.06412149128692,7758647.133975322
2019-03-08,47.209785301783846,2618016.1047809524
2019-03-11,47.642863203136336,2246474.5598290814
2019-03-12,47.937216175380755,3476399.6690296307
2019-03-13,48.04698784511315,2393182.6035102946
2019-03-14,48.4829714766551,4730707.0544705745
2019-03-15,48.59271976633968,5096526.807542674
2019-03-18,48.79971681053894,3875419.6941715037
2019-03-19,48.72557407215526,2305762.895449316
2019-03-20,48.74221052612006,2669602.20949536
2019-03-21,48.567854570295,4307026.2679395685
2019-03-22,48.815250553943706,2363170.7049592165
2019-03-25,48.52067464816499,6189138.353659481
2019-03-26,48.716262233769406,3242123.2491488717
2019-03-27,48.668599469393115,3812429.412701831
2019-03-28,48.961411242759944,4364754.663068585
2019-03-29,49.14912848994276,4499657.798414888
2019-04-01,49.60429002935446,2009964.2460488032
2019-04-02,49.786983702139125,2672422.225992185
2019-04-03,49.393973638225816,7176587.382445268
2019-04-04,49.37723534500126,2007398.3750714487
2019-04-05,49.08423354685256,5049004.1348772505
2019-04-08,48.95466358626099,4937012.039043249
2019-04-09,49.332470694580174,3998564.9660638273
2019-04-10,49.49185414730459,4587962.120878698
2019-04-11,49.31712154015991,6683486.825159506
2019-04-12,49.06369219854981,7047222.237289739
2019-04-15,49.071887721768874,3562091.2604915006
2019-04-16,48.76774768442359,3934942.6458063787
2019-04-17,48.599962615074446,3454897.1181699964
2019-04-18,48.67796498296226,4879180.403306391
2019-04-19,48.96679299198893,6099550.145952878
2019-04-22,49.11898336004504,3369517.252780523
2019-04-23,48.546160982895515,3984414.4523291998
2019-04-24,48.622252665153084,7582307.705534902
2019-04-25,48.64026105846123,2291415.7390817483
2019-04-26,48.743733629804396,4764617.631437398
2019-04-29,49.1477860502172,6269348.249580667
2019-04-30,48.63197648101602,2902724.0693448447
2019-05-01,48.48420062471824,2284244.120032891
2019-05-02,48.631927205416574,2829232.2298311843
2019-05-03,48.23652860555309,7512939.161184098
2019-05-06,48.60551586756647,2055558.6909267404
2019-05-07,48.69760502074163,3129931.848868111
2019-05-08,48.909251017202486,2187701.077409867
2019-05-09,48.76651510182204,2663776.80537322
2019-05-10,48.96995602431359,5720895.719769778
2019-05-13,49.23707391331085,3449833.4524345146
2019-05-14,49.29529341834514,5415272.302584061
2019-05-15,49.35389364151981,5541172.296596757
2019-05-16,49.42147945134025,7096611.998538674
2019-05-17,49.2056431351554,2028448.3574712435
2019-05-20,49.16876096509531,7120216.7560542
2019-05-21,49.130630331982225,5714714.518561844
2019-05-22,49.226478798070595,2976460.9166297456
2019-05-23,49.47643485979817,6637624.328811704
2019-05-24,49.211800839303564,7132949.250743514
2019-05-27,49.18054858172367,3525580.902524944
2019-05-28,49.550912468638415,7512762.085416085
2019-05-29,49.36501541143527,4726744.581791947
2019-05-30,49.159452907112694,5620546.725999929
2019-05-31,49.21002945507049,7907897.201705862
2019-06-03,49.42112575269182,4169216.471835196
2019-06-04,49.42398226658199,6878956.074920677
2019-06-05,49.756222414191235,3910394.706970758
2019-06-06,49.97042090983287,6795281.133448946
2019-06-07,50.18087592655538,5604403.513175854
2019-06-10,50.319405051886406,3298134.171352409
2019-06-11,50.90131832697293,4484156.562735418
2019-06-12,50.850027904756416,3905813.8061813703
2019-06-13,50.349147331739786,2468650.3584821834
2019-06-14,50.750210922119074,2179008.620598185
2019-06-17,50.635786064379865,4078871.9324430856
2019-06-18,50.662756175465624,2114204.8869049195
2019-06-19,50.99014384668076,2992926.5454906505
2019-06-20,50.589578961416024,6351099.925105212
2019-06-21,50.27666715788949,6248547.414101527
2019-06-24,49.87634767360978,6431482.318744296
2019-06-25,49.67781360110342,3902919.0267798724
2019-06-26,49.78772275260767,7340116.742706173
2019-06-27,49.918769713310866,5562983.288170686
2019-06-28,49.987838258143,2756158.050479759
2019-07-01,49.634646787169906,2862311.9687332045
2019-07-02,49.05712092801175,6158572.561578209
2019-07-03,49.07070932435934,3037663.6186524685
2019-07-04,48.95276531594976,5043756.20949226
2019-07-05,49.06761175887891,7950646.855572265
2019-07-08,49.24310016543423,2024045.628400037
2019-07-09,49.2776605234489,2099478.8113853415
2019-07-10,49.467693794792865,7958507.491583039
2019-07-11,49.52499663832163,5507833.004804993
2019-07-12,49.657512814722,2761459.853111079
2019-07-15,49.48134449900453,7383813.198524562
